invoiceId,invoiceAmount,invoicePaidAmount,invoiceBalance,invoiceDiscountRate,invoiceDiscountAmount,invoiceProfit,invoicePaidBy,invoicePaidStatus,invoiceDate
21958,495.9,495.9,0,5,26.1,42.3,Cash,Full Paid,1/6/2019 8:56
21959,266,266,0,5,14,23.7,Cash,Full Paid,1/6/2019 9:00
21960,180,180,0,0,0,15,Cash,Full Paid,1/6/2019 9:00
21961,129,129,0,0,0,17.5,Cash,Full Paid,1/6/2019 9:03
21962,19,19,0,0,0,2.42,Cash,Full Paid,1/6/2019 9:16
21963,350,350,0,3,15.7,33.299,Cash,Full Paid,1/6/2019 9:22
21964,70,70,0,0,0,10.2,Cash,Full Paid,1/6/2019 9:29
21965,180,180,0,0,10,14.6,Cash,Full Paid,1/6/2019 9:40
21966,26.6,26.6,0,5,1.4,2.48,Cash,Full Paid,1/6/2019 9:51
21967,458,458,0,5,24.11,43.395,Cash,Full Paid,1/6/2019 10:03
21968,99.84,99.84,0,4,4.16,10.64,Cash,Full Paid,1/6/2019 10:12
21969,150,150,0,0,0,14.99,Cash,Full Paid,1/6/2019 10:13
21970,250,250,0,0,3.85,27.91,Cash,Full Paid,1/6/2019 10:17
21971,280,280,0,0,5,32.2,Cash,Full Paid,1/6/2019 10:18
21972,1320,1320,0,0,25,142.7,Cash,Full Paid,1/6/2019 10:20
21973,899.24,899.24,0,2.5,23.06,97.2425,Cash,Full Paid,1/6/2019 10:22
21974,398.05,398.05,0,5,20.95,70.27,Cash,Full Paid,1/6/2019 10:34
21975,700,700,0,0,41,58.76,Cash,Full Paid,1/6/2019 10:39
21976,220,220,0,0,6,23.38,Cash,Full Paid,1/6/2019 10:39
21977,90,90,0,0,0,8.01,Cash,Full Paid,1/6/2019 10:41
21978,621.8605,621.8605,0,5,32.7295,52.3005,Cash,Full Paid,1/6/2019 10:42
21979,100,100,0,0,0,32.9,Cash,Full Paid,1/6/2019 10:44
21980,430,430,0,0,20,42,Cash,Full Paid,1/6/2019 10:44
21981,130.2,130.2,0,5,6.85,12.3475,Cash,Full Paid,1/6/2019 10:47
21982,70,70,0,0,0.4,8.8,Cash,Full Paid,1/6/2019 10:58
21983,197.6,197.6,0,5,10.4,19,Cash,Full Paid,1/6/2019 11:07
21984,552.81,552.81,0,5,29.1,48.255,Cash,Full Paid,1/6/2019 11:32
21985,300,300,0,0,0,26.05,Cash,Full Paid,1/6/2019 11:33
21986,589,589,0,5,31,65.55,Cash,Full Paid,1/6/2019 11:46
21987,900,900,0,0,15,122.25,Cash,Full Paid,1/6/2019 11:52
21988,370,370,0,0,7.5,53.2,Cash,Full Paid,1/6/2019 11:56
21989,2499.83,2499.83,0,3.5,90.67,196.5325,Cash,Full Paid,1/6/2019 12:01
21990,80,80,0,0,5,4.58,Cash,Full Paid,1/6/2019 12:01
21991,620,620,0,0,30.72,54.82,Cash,Full Paid,1/6/2019 12:02
21992,70,70,0,0,0.4,8.8,Cash,Full Paid,1/6/2019 12:05
21993,44,44,0,0,0,5.82,Cash,Full Paid,1/6/2019 12:07
21994,200,200,0,0,0,24,Cash,Full Paid,1/6/2019 12:10
21995,2,2,0,0,0,0.66,Cash,Full Paid,1/6/2019 12:26
21996,70,70,0,0,0,15,Cash,Full Paid,1/6/2019 12:37
21997,693.785,693.785,0,5,36.515,47.365,Cash,Full Paid,1/6/2019 12:38
21998,580,580,0,0,20,12.35,Cash,Full Paid,1/6/2019 12:40
21999,180,0,180,0,0,18,Credit,Not Paid,1/6/2019 12:43
22000,728.58,728.58,0,3.5,26.43,31.675,Cash,Full Paid,1/6/2019 12:46
22001,70,70,0,0,0,15,Cash,Full Paid,1/6/2019 12:54
22002,600.02,600.02,0,5,31.58,51.42,Cash,Full Paid,1/6/2019 12:55
22003,617.5,617.5,0,5,32.5,65,Cash,Full Paid,1/6/2019 12:56
22004,8.1,8.1,0,0,0,1.1,Cash,Full Paid,1/6/2019 12:57
22005,26,26,0,0,0.1,3.3,Cash,Full Paid,1/6/2019 1:11
22006,1984.2,0,1984.2,0,0,262.42,Credit,Not Paid,1/6/2019 1:11
22007,30,30,0,0,0,6.9,Cash,Full Paid,1/6/2019 1:15
22008,20,20,0,0,0,3.2,Cash,Full Paid,1/6/2019 1:18
22009,120,120,0,0,0,16,Cash,Full Paid,1/6/2019 1:22
22010,620,620,0,0,21,71.34,Cash,Full Paid,1/6/2019 1:27
22011,370.69,370.69,0,5,19.51,33.69,Cash,Full Paid,1/6/2019 1:34
22012,220,220,0,0,6,23.38,Cash,Full Paid,1/6/2019 1:37
22013,70,70,0,0,2.8,9,Cash,Full Paid,1/6/2019 4:21
22014,50,50,0,0,0.4,6.32,Cash,Full Paid,1/6/2019 4:27
22015,2203.91,2203.91,0,5,116,182.505,Cash,Full Paid,1/6/2019 4:40
22016,210,210,0,0,0,25.46,Cash,Full Paid,1/6/2019 4:41
22017,120,120,0,0,6.2,16.4,Cash,Full Paid,1/6/2019 4:46
22018,693.36,693.36,0,6.5,48.2,52.7986,Cash,Full Paid,1/6/2019 4:50
22019,135,135,0,0,5,11,Cash,Full Paid,1/6/2019 5:16
22020,160,160,0,0,0,20,Cash,Full Paid,1/6/2019 5:20
22021,190,190,0,0,5,21.7,Cash,Full Paid,1/6/2019 5:28
22022,30,30,0,0,6,-1.2,Cash,Full Paid,1/6/2019 5:43
22023,500,500,0,0,12,50.47,Cash,Full Paid,1/6/2019 5:43
22024,2400,2400,0,0,123.4,205.75,Cash,Full Paid,1/6/2019 5:50
22025,830,830,0,5,46,68,Cash,Full Paid,1/6/2019 6:08
22026,148,148,0,0,5.66,14.98,Cash,Full Paid,1/6/2019 6:10
22027,129.68,129.68,0,5,6.83,11.295,Cash,Full Paid,1/6/2019 6:17
22028,68.72,68.72,0,6.5,4.78,5.2225,Cash,Full Paid,1/6/2019 6:22
22029,140,140,0,0,2.88,10.66,Cash,Full Paid,1/6/2019 6:22
22030,4910.189,4910.189,0,5,258.431,296.439,Cash,Full Paid,1/6/2019 6:27
22031,1729,1729,0,5,91,91.87,Cash,Full Paid,1/6/2019 6:28
22032,230,230,0,0,10,14,Cash,Full Paid,1/6/2019 6:30
22033,40,40,0,0,4,4,Cash,Full Paid,1/6/2019 6:32
22034,360,360,0,0,3.06,55.26,Cash,Full Paid,1/6/2019 6:37
22035,169.1,169.1,0,5,8.9,16.3,Cash,Full Paid,1/6/2019 6:40
22036,100,100,0,0,0,18.8,Cash,Full Paid,1/6/2019 6:40
22037,46.8,46.8,0,0,0,6.82,Cash,Full Paid,1/6/2019 6:41
22038,350,350,0,0,8.1,37.6,Cash,Full Paid,1/6/2019 6:45
22039,722,722,0,5,38,62,Cash,Full Paid,1/6/2019 6:45
22040,520.5,520.5,0,3,16.1,53.902,Cash,Full Paid,1/6/2019 6:47
22041,516.71,516.71,0,5,27.2,46.305,Cash,Full Paid,1/6/2019 6:47
22042,240,240,0,0,1,31.48,Cash,Full Paid,1/6/2019 6:48
22043,14,14,0,0,0,2.2,Cash,Full Paid,1/6/2019 6:50
22044,251.76,251.76,0,3.5,9.13,25.30885,Cash,Full Paid,1/6/2019 6:51
22045,200,200,0,0,0,27,Cash,Full Paid,1/6/2019 6:52
22046,543.69,543.69,0,5,28.62,48.3945,Cash,Full Paid,1/6/2019 7:00
22047,293.5,293.5,0,0,4.1,36.78,Cash,Full Paid,1/6/2019 7:04
22048,299.25,299.25,0,5,15.75,24.85,Cash,Full Paid,1/6/2019 7:06
22049,218.9,218.9,0,0,0,28.4,Cash,Full Paid,1/6/2019 7:06
22050,120,120,0,0,0,12.38,Cash,Full Paid,1/6/2019 7:07
22051,50,50,0,0,0,6.75,Cash,Full Paid,1/6/2019 7:07
22052,360,360,0,0,18,34.08,Cash,Full Paid,1/6/2019 7:09
22053,20,20,0,0,3.1,0.05,Cash,Full Paid,1/6/2019 7:10
22054,150,150,0,0,0,19.57,Cash,Full Paid,1/6/2019 7:11
22055,522.5,522.5,0,5,27.5,73,Cash,Full Paid,1/6/2019 7:21
22056,178,178,0,0,0,34.49,Cash,Full Paid,1/6/2019 7:23
22057,178.6,178.6,0,5,9.4,15.12,Cash,Full Paid,1/6/2019 7:25
22058,950.9,950.9,0,0,20,109.8,Cash,Full Paid,1/6/2019 7:29
22059,762.65,762.65,0,3,23.59,71.4528,Cash,Full Paid,1/6/2019 7:34
22060,960,960,0,0,30,68.46,Cash,Full Paid,1/6/2019 7:34
22061,45,45,0,5,3.4,2.92,Cash,Full Paid,1/6/2019 7:36
22062,480,480,0,0,8.35,64.915,Cash,Full Paid,1/6/2019 7:37
22063,300,300,0,0,0,40.5,Cash,Full Paid,1/6/2019 7:37
22064,60,60,0,0,0,16.4,Cash,Full Paid,1/6/2019 7:40
22065,61.45,61.45,0,5,3.23,5.166,Cash,Full Paid,1/6/2019 7:43
22066,170,170,0,0,1.5,20.8,Cash,Full Paid,1/6/2019 7:48
22067,1150,1150,0,3,42.72,112.1484,Cash,Full Paid,1/6/2019 7:48
22068,50,50,0,0,0.69,3.38,Cash,Full Paid,1/6/2019 7:50
22069,40,40,0,0,5,1.2,Cash,Full Paid,1/6/2019 7:52
22070,3209.86,3209.86,0,5,168.94,245.45,Cash,Full Paid,1/6/2019 7:57
22071,562.86,562.86,0,5,29.62,47.656,Cash,Full Paid,1/6/2019 7:58
22072,538.65,538.65,0,5,28.35,49.77,Cash,Full Paid,1/6/2019 7:58
22073,260,260,0,0,5,34.75,Cash,Full Paid,1/6/2019 7:59
22074,480,480,0,0,20,150,Cash,Full Paid,1/6/2019 7:59
22075,550,550,0,0,10,70,Cash,Full Paid,1/6/2019 8:03
22076,130,130,0,0,0,17.93,Cash,Full Paid,1/6/2019 8:03
22077,460,460,0,5,28.31,35.3845,Cash,Full Paid,1/6/2019 8:06
22078,455.05,455.05,0,5,23.95,45.93,Cash,Full Paid,1/6/2019 8:09
22079,260,260,0,0,6.2,30,Cash,Full Paid,1/6/2019 8:10
22080,410.37,410.37,0,6.5,28.53,31.9715,Cash,Full Paid,1/6/2019 8:12
22081,1065.9,1065.9,0,5,56.1,89.9,Cash,Full Paid,1/6/2019 8:12
22082,280,280,0,0,0,35.91,Cash,Full Paid,1/6/2019 8:13
22083,1457.15,1457.15,0,3.5,52.85,96.65,Cash,Full Paid,1/6/2019 8:14
22084,555,0,555,0,21,18.62,Credit,Not Paid,1/6/2019 8:15
22085,800,0,800,0,10,65.79,Credit,Not Paid,1/6/2019 8:16
22086,500,0,500,0,19.6,47.6,Credit,Not Paid,1/6/2019 8:16
22087,180,180,0,0,0,45,Cash,Full Paid,1/6/2019 8:17
22088,240,240,0,0,5,19.48,Cash,Full Paid,1/6/2019 8:18
22089,335.16,335.16,0,5,17.64,29.05,Cash,Full Paid,1/6/2019 8:21
22090,480,480,0,0,14,50,Cash,Full Paid,1/6/2019 8:24
22091,75,75,0,0,0,12,Cash,Full Paid,1/6/2019 8:28
22092,112.77,112.77,0,5,5.94,8.665,Cash,Full Paid,1/6/2019 8:30
22093,90,90,0,0,0,12,Cash,Full Paid,1/6/2019 8:32
22094,80,80,0,0,0,18,Cash,Full Paid,1/6/2019 8:33
22095,302.1,302.1,0,5,15.9,23,Cash,Full Paid,1/6/2019 8:37
22096,560,560,0,5,30.6,48.2,Cash,Full Paid,1/6/2019 8:37
22097,20,20,0,0,0.55,1.1,Cash,Full Paid,1/6/2019 8:37
22098,880,880,0,0,30,50,Cash,Full Paid,1/6/2019 8:38
22099,430,430,0,0,17,46,Cash,Full Paid,1/6/2019 8:38
22100,543.21,543.21,0,5,28.59,49.26,Cash,Full Paid,1/6/2019 8:39
22101,310,310,0,0,10,31.74,Cash,Full Paid,1/6/2019 8:39
22102,340,340,0,0,5,13.6,Cash,Full Paid,1/6/2019 8:43
22103,55,55,0,0,0,8,Cash,Full Paid,1/6/2019 8:43
22104,40,40,0,0,0.31,4.02,Cash,Full Paid,1/6/2019 8:45
22105,79.9,79.9,0,0,2,8.74,Cash,Full Paid,1/6/2019 8:48
22106,101.66,101.66,0,5,9.34,5.41,Cash,Full Paid,1/6/2019 8:49
22107,487.3,487.3,0,6,31.1,36.516,Cash,Full Paid,1/6/2019 8:50
22108,20,20,0,0,0,2.6,Cash,Full Paid,1/6/2019 8:52
22109,316.35,316.35,0,5,16.65,27.6,Cash,Full Paid,1/6/2019 8:54
22110,246.53,246.53,0,5,12.98,17.295,Cash,Full Paid,1/6/2019 8:55
22111,566.85,566.85,0,5,29.83,48.146,Cash,Full Paid,1/6/2019 8:58
22112,600,600,0,0,10,81.5,Cash,Full Paid,1/6/2019 9:00
22113,421.8,421.8,0,5,22.2,36.8,Cash,Full Paid,1/6/2019 9:04
22114,5,5,0,0,0,1.3,Cash,Full Paid,1/6/2019 9:06
22115,60,60,0,0,1.25,7,Cash,Full Paid,1/6/2019 9:09
22116,70,70,0,5,4,8.15,Cash,Full Paid,1/6/2019 9:18
22117,200,200,0,5,14.8,16.5,Cash,Full Paid,1/6/2019 9:21
22118,100,100,0,0,0,14.2,Cash,Full Paid,1/6/2019 9:25
22119,330,0,330,0,10,29.2,Credit,Not Paid,1/6/2019 9:31
22120,20,20,0,0,0.55,1.1,Cash,Full Paid,1/6/2019 9:32
22121,960,960,0,0,22.5,32.8,Cash,Full Paid,1/6/2019 9:33
22122,50,50,0,0,2.5,4.4,Cash,Full Paid,1/6/2019 9:33
22123,510,510,0,5,27.31,44.275,Cash,Full Paid,1/6/2019 9:49
22124,312.05,312.05,0,5,16.42,27.4365,Cash,Full Paid,1/6/2019 9:53
22125,521.55,521.55,0,5,27.45,49.65,Cash,Full Paid,1/6/2019 9:56
22126,912,912,0,5,48,63.84,Cash,Full Paid,1/6/2019 10:06
22127,334.88,334.88,0,5,17.63,28.375,Cash,Full Paid,1/6/2019 10:08
22128,340,340,0,0,5,28.5,Cash,Full Paid,1/22/2019 12:25
22129,46,46,0,0,0,6.85,Cash,Full Paid,1/6/2019 10:30
22130,282.44,282.44,0,5,14.87,23.3945,Cash,Full Paid,1/6/2019 10:14
22131,110,110,0,0,0,30,Cash,Full Paid,1/6/2019 10:15
22132,50,50,0,0,0,7.5,Cash,Full Paid,1/6/2019 10:25
22133,390,390,0,0,17.4,37.25,Cash,Full Paid,1/6/2019 10:31
22134,210,210,0,0,10,45,Cash,Full Paid,1/6/2019 10:35
22135,270,270,0,0,5,20,Cash,Full Paid,1/6/2019 10:36
22136,10,10,0,0,0,2.9,Cash,Full Paid,1/6/2019 10:36
22137,150,150,0,0,3.1,17.2,Cash,Full Paid,1/6/2019 10:46
22138,838.65,0,838.65,6.5,58.3,60.39825,Credit,Not Paid,1/6/2019 10:48
22139,1265.4,0,1265.4,0,0,76.65,Credit,Not Paid,1/6/2019 10:51
22140,336.3,336.3,0,5,17.7,30.65,Cash,Full Paid,1/6/2019 11:01
22141,120,120,0,0,5,8.3,Cash,Full Paid,1/6/2019 11:07
22142,160,160,0,0,7.7,13,Cash,Full Paid,1/6/2019 11:18
22143,273.89,273.89,0,5,14.42,24.485,Cash,Full Paid,1/6/2019 11:24
22144,250,250,0,0,0,30,Cash,Full Paid,1/7/2019 8:55
22145,60,60,0,0,0,7.84,Cash,Full Paid,1/7/2019 8:57
22146,60,60,0,0,3,5.22,Cash,Full Paid,1/7/2019 9:27
22147,30,30,0,0,2.1,2.2,Cash,Full Paid,1/7/2019 9:31
22148,100,100,0,0,2.6,11.44,Cash,Full Paid,1/7/2019 9:38
22149,390.07,390.07,0,5,20.53,29.77,Cash,Full Paid,1/7/2019 9:49
22150,713.36,713.36,0,5,37.55,62.705,Cash,Full Paid,1/7/2019 9:55
22151,560,560,0,0,22.3,19.77,Cash,Full Paid,1/7/2019 10:01
22152,220,220,0,0,5,18.2,Cash,Full Paid,1/7/2019 10:11
22153,109.5,109.5,0,0,0.5,15.46,Cash,Full Paid,1/7/2019 10:31
22154,169.73,169.73,0,4,7.07,17.728,Cash,Full Paid,1/7/2019 10:31
22155,480,480,0,0,6,100.3,Cash,Full Paid,1/7/2019 10:42
22156,2.7,2.7,0,0,0,0.24,Cash,Full Paid,1/7/2019 10:48
22157,13.5,13.5,0,0,0,1.2,Cash,Full Paid,1/7/2019 10:49
22158,50,50,0,0,0.85,5.65,Cash,Full Paid,1/7/2019 11:02
22159,15.2,15.2,0,0,0,2.34,Cash,Full Paid,1/7/2019 11:09
22160,430,430,0,0,10,12.9,Cash,Full Paid,1/7/2019 11:23
22161,1108.08,1108.08,0,5,58.32,114.38,Cash,Full Paid,1/7/2019 11:25
22162,60,60,0,0,0,13.86,Cash,Full Paid,1/7/2019 11:34
22163,21.09,21.09,0,5,1.11,1.59,Cash,Full Paid,1/7/2019 11:40
22164,150,150,0,0,0,25,Cash,Full Paid,1/7/2019 11:40
22165,206.63,206.63,0,5,10.88,26.625,Cash,Full Paid,1/7/2019 11:41
22166,30,30,0,0,0,9.2,Cash,Full Paid,1/7/2019 11:56
22167,30,30,0,0,0,10,Cash,Full Paid,1/7/2019 11:59
22168,40,0,40,0,0,6,Credit,Not Paid,1/7/2019 12:17
22169,208.05,208.05,0,5,10.95,17.6,Cash,Full Paid,1/7/2019 12:29
22170,327.4,327.4,0,0,0,43.74,Cash,Full Paid,1/7/2019 12:32
22171,80,80,0,0,9.3,1.7,Cash,Full Paid,1/7/2019 12:45
22172,170,170,0,0,0,18.2,Cash,Full Paid,1/7/2019 12:49
22173,723.95,723.95,0,5,38.1,74.2975,Cash,Full Paid,1/7/2019 12:55
22174,65,65,0,0,1.44,5.24,Cash,Full Paid,1/7/2019 12:58
22175,390,390,0,0,10,29.96,Cash,Full Paid,1/7/2019 1:00
22176,1900,1900,0,0,50,219,Cash,Full Paid,1/7/2019 1:10
22177,280,280,0,0,5,38,Cash,Full Paid,1/7/2019 1:18
22178,190,190,0,5,11.6,14,Cash,Full Paid,1/7/2019 4:10
22179,12.5,12.5,0,0,0,1.63,Cash,Full Paid,1/7/2019 4:12
22180,455,455,0,0,0,45.59,Cash,Full Paid,1/7/2019 4:21
22181,380,380,0,5,20,32,Cash,Full Paid,1/7/2019 4:24
22182,140,140,0,0,3,16.8,Cash,Full Paid,1/7/2019 4:30
22183,25,25,0,0,0.6,2.8,Cash,Full Paid,1/7/2019 4:38
22184,80,80,0,5,6.64,4.598,Cash,Full Paid,1/7/2019 4:39
22185,475.86,475.86,0,5,25.05,42.455,Cash,Full Paid,1/7/2019 4:52
22186,586.82,586.82,0,5,30.89,53.355,Cash,Full Paid,1/7/2019 4:54
22187,180,180,0,0,0,45,Cash,Full Paid,1/7/2019 5:00
22188,40,0,40,0,0,6,Credit,Not Paid,1/7/2019 5:10
22189,500,500,0,0,0,175,Cash,Full Paid,1/7/2019 5:24
22190,130,130,0,0,1,16.4,Cash,Full Paid,1/7/2019 5:30
22191,4100,4100,0,0,150,600,Cash,Full Paid,1/7/2019 5:32
22192,120,120,0,0,2.9,13.7,Cash,Full Paid,1/7/2019 5:39
22193,551,551,0,5,29,47.75,Cash,Full Paid,1/7/2019 5:55
22194,274.08,274.08,0,5,14.43,25.87,Cash,Full Paid,2/20/2019 5:50
22195,10,10,0,0,0,2.2,Cash,Full Paid,1/7/2019 5:59
22196,10,10,0,0,0,2.9,Cash,Full Paid,1/7/2019 6:00
22197,480,480,0,4,20,26,Cash,Full Paid,1/7/2019 6:04
22198,140,140,0,0,2.8,16.8,Cash,Full Paid,1/7/2019 6:15
22199,200,200,0,5,13.15,14.6525,Cash,Full Paid,1/7/2019 6:21
22200,530,530,0,0,20,106,Cash,Full Paid,1/7/2019 6:29
22201,99.75,99.75,0,5,5.25,9.31,Cash,Full Paid,1/7/2019 6:33
22202,1030,1030,0,0,57.5,76,Cash,Full Paid,1/7/2019 6:33
22203,475.21,475.21,0,5,25.01,37.149,Cash,Full Paid,1/7/2019 6:34
22204,285,285,0,5,15,24,Cash,Full Paid,1/7/2019 6:35
22205,50,50,0,0,0,6,Cash,Full Paid,1/7/2019 6:37
22206,860,860,0,0,25,62.7,Cash,Full Paid,1/7/2019 6:38
22207,700.8,700.8,0,4,29.2,80.4,Cash,Full Paid,1/7/2019 6:41
22208,120,120,0,0,4,14,Cash,Full Paid,1/7/2019 6:43
22209,190,190,0,0,0,27,Cash,Full Paid,1/7/2019 6:44
22210,400,400,0,0,9.2,43.85,Cash,Full Paid,1/7/2019 6:49
22211,880,880,0,0,30,50,Cash,Full Paid,1/7/2019 6:51
22212,190,190,0,0,4.6,20.08,Cash,Full Paid,1/7/2019 7:01
22213,550,550,0,0,20,75,Cash,Full Paid,1/7/2019 7:06
22214,300.01,300.01,0,5,15.79,28.91,Cash,Full Paid,1/7/2019 7:09
22215,531.81,531.81,0,5,27.99,44.91,Cash,Full Paid,1/7/2019 7:11
22216,1785.25,1785.25,0,3.5,64.75,120.25,Cash,Full Paid,1/7/2019 7:13
22217,279.93,279.93,0,4,11.66,26.4264,Cash,Full Paid,1/7/2019 7:14
22218,650,650,0,0,15,72.57,Cash,Full Paid,1/7/2019 7:24
22219,120,120,0,0,1.44,14.38,Cash,Full Paid,1/7/2019 7:26
22220,100,100,0,0,4,9.6,Cash,Full Paid,1/7/2019 7:28
22221,160,160,0,0,4,17.5,Cash,Full Paid,1/7/2019 7:32
22222,48,48,0,0,0,6.28,Cash,Full Paid,1/7/2019 7:38
22223,20,20,0,0,0,2.8,Cash,Full Paid,1/7/2019 7:42
22224,498.465,498.465,0,5,26.235,40.065,Cash,Full Paid,1/7/2019 7:56
22225,240,240,0,0,10,40,Cash,Full Paid,1/7/2019 7:56
22226,1091.95,1091.95,0,5,57.47,98.789,Cash,Full Paid,1/7/2019 8:02
22227,940,0,940,0,0,190,Credit,Not Paid,1/7/2019 8:04
22228,1306.25,1306.25,0,5,68.75,107.25,Cash,Full Paid,1/7/2019 8:07
22229,37,37,0,0,0,4.7,Cash,Full Paid,1/7/2019 8:10
22230,314.98,314.98,0,5,17.02,25.68,Cash,Full Paid,1/7/2019 8:11
22231,1030,1030,0,0,21,102.16,Cash,Full Paid,1/7/2019 8:13
22232,512.53,512.53,0,5,26.98,47.975,Cash,Full Paid,1/7/2019 8:14
22233,80,80,0,0,1.9,8.84,Cash,Full Paid,1/7/2019 8:14
22234,160,160,0,0,0,20.5,Cash,Full Paid,1/7/2019 8:16
22235,420,420,0,0,15,56.63,Cash,Full Paid,1/7/2019 8:20
22236,56.24,56.24,0,5,2.96,5.04,Cash,Full Paid,1/7/2019 8:21
22237,77.32,77.32,0,0,0,10.16,Cash,Full Paid,1/7/2019 8:23
22238,57.78,57.78,0,0,0,7.74,Cash,Full Paid,1/7/2019 8:24
22239,200,200,0,0,6.4,21.8,Cash,Full Paid,1/7/2019 8:25
22240,80,80,0,0,4,7.64,Cash,Full Paid,1/7/2019 8:26
22241,70,70,0,0,0,10.2,Cash,Full Paid,1/7/2019 8:27
22242,810.6,810.6,0,3.5,29.4,80.6,Cash,Full Paid,1/7/2019 8:27
22243,130,130,0,0,0,19.5,Cash,Full Paid,1/7/2019 8:28
22244,140,140,0,0,0,18,Cash,Full Paid,1/7/2019 8:28
22245,494,494,0,5,26,42,Cash,Full Paid,1/7/2019 8:31
22246,288.38,288.38,0,3,8.92,29.941,Cash,Full Paid,1/7/2019 8:33
22247,468.92,468.92,0,5,24.68,40.12,Cash,Full Paid,1/7/2019 8:33
22248,180,180,0,0,0,20.7,Cash,Full Paid,1/7/2019 8:35
22249,30,30,0,0,0,3,Cash,Full Paid,1/7/2019 8:35
22250,100,100,0,0,2.4,10.9,Cash,Full Paid,1/7/2019 8:37
22251,85,85,0,0,2.3,9.2,Cash,Full Paid,1/7/2019 8:37
22252,90,90,0,0,4.5,7.8,Cash,Full Paid,1/7/2019 8:38
22253,130,130,0,0,5,16,Cash,Full Paid,1/7/2019 8:46
22254,615.82,615.82,0,5,32.41,47.0185,Cash,Full Paid,1/7/2019 8:50
22255,850,850,0,3,29.3,83.801,Cash,Full Paid,1/7/2019 8:55
22256,135,135,0,0,1.44,17.88,Cash,Full Paid,1/7/2019 8:56
22257,14.6,14.6,0,0,0,2.19,Cash,Full Paid,1/7/2019 8:57
22258,80,80,0,0,0,10.75,Cash,Full Paid,1/7/2019 8:59
22259,40,40,0,0,0,25,Cash,Full Paid,1/7/2019 8:59
22260,313.67,313.67,0,0,0,46.06,Cash,Full Paid,1/7/2019 9:04
22261,357.68,357.68,0,5,18.83,30.275,Cash,Full Paid,1/7/2019 9:06
22262,636.08,636.08,0,3,19.67,78.2375,Cash,Full Paid,1/7/2019 9:06
22263,90,90,0,0,0,20.79,Cash,Full Paid,1/7/2019 9:07
22264,146.97,146.97,0,5,7.74,12.865,Cash,Full Paid,1/7/2019 9:09
22265,754.35,754.35,0,0,0,98.29,Cash,Full Paid,1/7/2019 9:14
22266,503.5,503.5,0,5,26.5,42.5,Cash,Full Paid,1/7/2019 9:14
22267,387.56,387.56,0,5,20.4,35.202,Cash,Full Paid,1/7/2019 9:16
22268,130,130,0,0,0.7,18.3,Cash,Full Paid,1/7/2019 9:16
22269,633.65,633.65,0,5,33.35,56.65,Cash,Full Paid,1/7/2019 9:17
22270,100,100,0,0,0.44,12.52,Cash,Full Paid,1/7/2019 9:17
22271,140,140,0,0,2.5,17,Cash,Full Paid,1/7/2019 9:18
22272,140,140,0,0,0,17.5,Cash,Full Paid,1/7/2019 9:18
22273,1190,1190,0,0,40,81.85,Cash,Full Paid,1/7/2019 9:19
22274,38,38,0,0,0,4.84,Cash,Full Paid,1/7/2019 9:21
22275,299.73,299.73,0,3.5,10.87,29.579,Cash,Full Paid,1/7/2019 9:22
22276,20,20,0,0,0,4.4,Cash,Full Paid,1/7/2019 9:28
22277,69.88,69.88,0,0,0,12.31,Cash,Full Paid,1/7/2019 9:32
22278,513.04,513.04,0,5,27,43.428,Cash,Full Paid,1/7/2019 9:34
22279,95.4,95.4,0,0,0,14.4,Cash,Full Paid,1/7/2019 9:34
22280,30,30,0,0,1.5,2.61,Cash,Full Paid,1/7/2019 9:37
22281,240,240,0,0,10,40,Cash,Full Paid,1/7/2019 9:38
22282,220.02,220.02,0,3.5,7.98,22.82,Cash,Full Paid,1/7/2019 9:43
22283,20,20,0,0,0,12.5,Cash,Full Paid,1/7/2019 9:44
22284,60,60,0,0,0,12,Cash,Full Paid,1/7/2019 9:47
22285,2060,2060,0,5,109,174.2,Cash,Full Paid,1/7/2019 9:48
22286,110,110,0,0,5,6.3,Cash,Full Paid,1/7/2019 9:49
22287,1485,1485,0,10,165,50,Cash,Full Paid,1/7/2019 9:51
22288,179.55,179.55,0,5,9.45,13.74,Cash,Full Paid,1/7/2019 9:53
22289,1616.38,1616.38,0,3.5,58.63,160.375,Cash,Full Paid,1/7/2019 9:56
22290,320.77,320.77,0,3.5,11.63,34.866,Cash,Full Paid,1/7/2019 9:57
22291,280,280,0,0,4,35.61,Cash,Full Paid,1/7/2019 10:04
22292,129.1,129.1,0,0,0,17.7,Cash,Full Paid,1/7/2019 10:07
22293,215,215,0,0,0,34.58,Cash,Full Paid,1/7/2019 10:08
22294,660.58,660.58,0,4,27.52,63.446,Cash,Full Paid,1/7/2019 10:09
22295,70,70,0,0,0,12,Cash,Full Paid,1/7/2019 10:09
22296,199.5,199.5,0,5,10.5,20.43,Cash,Full Paid,1/7/2019 10:10
22297,426.55,426.55,0,5,22.45,36.55,Cash,Full Paid,1/7/2019 10:11
22298,30,30,0,0,0,6.93,Cash,Full Paid,1/7/2019 10:16
22299,1539.14,0,1539.14,5,81.01,124.4925,Credit,Not Paid,1/7/2019 10:16
22300,398.05,398.05,0,5,20.95,34.25,Cash,Full Paid,1/7/2019 10:27
22301,16.44,16.44,0,0,0,1.32,Cash,Full Paid,1/7/2019 10:35
22302,975,975,0,0,30,69.6,Cash,Full Paid,1/7/2019 10:49
